,gini,month,year,state,specialty
10,0.20183509279768486,-13,2017,MD,Cardiology
11,0.17995707606508438,-12,2017,MD,Cardiology
0,0.20005412894358643,-11,2018,MD,All
1,0.1837859097785941,-10,2018,MD,All
2,0.1902434691111543,-9,2018,MD,All
3,0.19359181682540494,-8,2018,MD,All
4,0.19744537360098613,-7,2018,MD,All
5,0.2054004609262825,-6,2018,MD,All
6,0.197805112926848,-5,2018,MD,All
7,0.19927308671180222,-4,2018,MD,All
8,0.20406961880652608,-3,2018,MD,All
9,0.19215729069879262,-2,2018,MD,All
10,0.1943655042168616,-1,2018,MD,All
11,0.19486973695860033,0,2018,MD,All
0,0.22546474171542008,-11,2018,MD,Emergency Medicine
1,0.18152130394069876,-10,2018,MD,Emergency Medicine
2,0.23191270282709808,-9,2018,MD,Emergency Medicine
3,0.22503399387735878,-8,2018,MD,Emergency Medicine
4,0.24752412699666282,-7,2018,MD,Emergency Medicine
5,0.28256370852568313,-6,2018,MD,Emergency Medicine
6,0.3041509597560461,-5,2018,MD,Emergency Medicine
7,0.32422148146826135,-4,2018,MD,Emergency Medicine
8,0.3575711550556081,-3,2018,MD,Emergency Medicine
9,0.2526858872585742,-2,2018,MD,Emergency Medicine
10,0.2478720007700036,-1,2018,MD,Emergency Medicine
11,0.16624969556627223,0,2018,MD,Emergency Medicine
0,0.10367967685465573,-11,2018,MD,Anesthesiology
1,0.10338892421516288,-10,2018,MD,Anesthesiology
2,0.20264197480924429,-9,2018,MD,Anesthesiology
3,0.07901926348060062,-8,2018,MD,Anesthesiology
4,0.14890134402496358,-7,2018,MD,Anesthesiology
5,0.18150231468417588,-6,2018,MD,Anesthesiology
6,0.023857130515609448,-5,2018,MD,Anesthesiology
7,0.15861567505424223,-4,2018,MD,Anesthesiology
8,0.0031573801358264486,-3,2018,MD,Anesthesiology
9,0.1600485808465857,-2,2018,MD,Anesthesiology
10,0.19372809210333108,-1,2018,MD,Anesthesiology
11,0.07535884561721151,0,2018,MD,Anesthesiology
0,0.1700889947632105,-11,2018,MD,Cardiology
1,0.1564425376628381,-10,2018,MD,Cardiology
2,0.11492249313206715,-9,2018,MD,Cardiology
3,0.21586081712545346,-8,2018,MD,Cardiology
4,0.10549346644202462,-7,2018,MD,Cardiology
5,0.24068964785934643,-6,2018,MD,Cardiology
6,0.2836106009481101,-5,2018,MD,Cardiology
7,0.14580924597676614,-4,2018,MD,Cardiology
8,0.1876262481119476,-3,2018,MD,Cardiology
9,0.12033584252004004,-2,2018,MD,Cardiology
10,0.1804897192354883,-1,2018,MD,Cardiology
11,0.22718872158442383,0,2018,MD,Cardiology
0,0.19180371240193161,1,2019,MD,All
1,0.18531870692270913,2,2019,MD,All
2,0.18974871437892293,3,2019,MD,All
3,0.18640108739082284,4,2019,MD,All
4,0.1927588337073608,5,2019,MD,All
5,0.1957120979697612,6,2019,MD,All
6,0.19418725319528618,7,2019,MD,All
7,0.20395808412662708,8,2019,MD,All
8,0.2014434155399083,9,2019,MD,All
9,0.21186897617611633,10,2019,MD,All
10,0.21842443526012412,11,2019,MD,All
11,0.2251660526221928,12,2019,MD,All
0,0.2030221009971267,1,2019,MD,Emergency Medicine
1,0.17525124353984922,2,2019,MD,Emergency Medicine
2,0.2595540613318277,3,2019,MD,Emergency Medicine
3,0.177770418828338,4,2019,MD,Emergency Medicine
4,0.2338637674608166,5,2019,MD,Emergency Medicine
5,0.2931723643984141,6,2019,MD,Emergency Medicine
6,0.2696487114127727,7,2019,MD,Emergency Medicine
7,0.36587069264125893,8,2019,MD,Emergency Medicine
8,0.31474604032594256,9,2019,MD,Emergency Medicine
9,0.2757340750332484,10,2019,MD,Emergency Medicine
10,0.3580974314897546,11,2019,MD,Emergency Medicine
11,0.3895967163441372,12,2019,MD,Emergency Medicine
0,0.16164223363962593,1,2019,MD,Anesthesiology
1,0.06960884515724453,2,2019,MD,Anesthesiology
2,0.04303626361879309,3,2019,MD,Anesthesiology
3,0.18398345044674957,4,2019,MD,Anesthesiology
4,0.12266916488049695,5,2019,MD,Anesthesiology
5,0.17132961741375463,6,2019,MD,Anesthesiology
6,0.21432937944675634,7,2019,MD,Anesthesiology
7,0.1368436293517008,8,2019,MD,Anesthesiology
8,0.11212789465458795,9,2019,MD,Anesthesiology
9,0.1474944348966165,10,2019,MD,Anesthesiology
10,0.10347113338398573,11,2019,MD,Anesthesiology
11,0.045237942166716616,12,2019,MD,Anesthesiology
0,0.138993995134421,1,2019,MD,Cardiology
1,0.11735588785793671,2,2019,MD,Cardiology
2,0.23128041313299585,3,2019,MD,Cardiology
3,0.17945155376222544,4,2019,MD,Cardiology
4,0.1661550185612437,5,2019,MD,Cardiology
5,0.20344569224344067,6,2019,MD,Cardiology
6,0.1691109496193406,7,2019,MD,Cardiology
7,0.2298375991669923,8,2019,MD,Cardiology
8,0.2427038490472172,9,2019,MD,Cardiology
9,0.20921298958804746,10,2019,MD,Cardiology
10,0.06820485000379839,11,2019,MD,Cardiology
11,0.09484728882706761,12,2019,MD,Cardiology
0,0.22546644387681025,13,2020,MD,All
1,0.21719290044888517,14,2020,MD,All
2,0.22271393425628583,15,2020,MD,All
3,0.2333547284778159,16,2020,MD,All
4,0.22311389422425687,17,2020,MD,All
5,0.22593392534660983,18,2020,MD,All
6,0.2232377680046368,19,2020,MD,All
7,0.21942129488567186,20,2020,MD,All
8,0.21412484865584547,21,2020,MD,All
9,0.22735663062525313,22,2020,MD,All
10,0.22786671481219356,23,2020,MD,All
11,0.20957344822565493,24,2020,MD,All
0,0.3558567419298363,13,2020,MD,Emergency Medicine
1,0.29214286460153827,14,2020,MD,Emergency Medicine
2,0.3242822490927829,15,2020,MD,Emergency Medicine
3,0.3849272614792053,16,2020,MD,Emergency Medicine
4,0.31740676723342187,17,2020,MD,Emergency Medicine
5,0.38904220185835015,18,2020,MD,Emergency Medicine
6,0.23575161516908572,19,2020,MD,Emergency Medicine
7,0.2889003610676135,20,2020,MD,Emergency Medicine
8,0.35233362844706795,21,2020,MD,Emergency Medicine
9,0.34485526381934495,22,2020,MD,Emergency Medicine
10,0.3997763191061733,23,2020,MD,Emergency Medicine
11,0.28833526911002816,24,2020,MD,Emergency Medicine
0,0.08606084349022436,13,2020,MD,Anesthesiology
1,0.13985657436055488,14,2020,MD,Anesthesiology
2,0.14355232720560163,15,2020,MD,Anesthesiology
3,0.2983878981974948,16,2020,MD,Anesthesiology
4,0.061975657558187125,17,2020,MD,Anesthesiology
5,0.21188967568125305,18,2020,MD,Anesthesiology
6,0.15740935096421782,19,2020,MD,Anesthesiology
7,0.16911674706684576,20,2020,MD,Anesthesiology
8,0.10143269834475332,21,2020,MD,Anesthesiology
9,0.15668000789795777,22,2020,MD,Anesthesiology
10,0.19352856198241697,23,2020,MD,Anesthesiology
11,0.020095049512520058,24,2020,MD,Anesthesiology
0,0.16678663202790756,13,2020,MD,Cardiology
1,0.11928586186067158,14,2020,MD,Cardiology
2,0.17239111174962507,15,2020,MD,Cardiology
3,0.1606945236349543,16,2020,MD,Cardiology
4,0.12803991242424428,17,2020,MD,Cardiology
5,0.1509985551851275,18,2020,MD,Cardiology
6,0.21712645122666074,19,2020,MD,Cardiology
7,0.09961140153523429,20,2020,MD,Cardiology
8,0.19729811464661973,21,2020,MD,Cardiology
9,0.12479590421337483,22,2020,MD,Cardiology
10,0.21209459148312015,23,2020,MD,Cardiology
11,0.11871982680991633,24,2020,MD,Cardiology
0,0.2195692636188591,25,2021,MD,All
1,0.2188882946389642,26,2021,MD,All
2,0.21886105649366394,27,2021,MD,All
3,0.21436892911720595,28,2021,MD,All
4,0.2078649637838741,29,2021,MD,All
5,0.20655442409881752,30,2021,MD,All
6,0.2023532517531983,31,2021,MD,All
7,0.21067829830860663,32,2021,MD,All
8,0.2226276284881641,33,2021,MD,All
9,0.23029810332466738,34,2021,MD,All
10,0.23756815033967404,35,2021,MD,All
11,0.22913353266553882,36,2021,MD,All
0,0.30336184924638565,25,2021,MD,Emergency Medicine
1,0.3551382305746056,26,2021,MD,Emergency Medicine
2,0.3695982346380071,27,2021,MD,Emergency Medicine
3,0.32507817519142035,28,2021,MD,Emergency Medicine
4,0.34469267093809774,29,2021,MD,Emergency Medicine
5,0.22711195799461292,30,2021,MD,Emergency Medicine
6,0.2831586179802945,31,2021,MD,Emergency Medicine
7,0.3714842806179941,32,2021,MD,Emergency Medicine
8,0.3554734248143435,33,2021,MD,Emergency Medicine
9,0.2620249143981557,34,2021,MD,Emergency Medicine
10,0.17571281150820184,35,2021,MD,Emergency Medicine
11,0.24762594517241232,36,2021,MD,Emergency Medicine
0,0.13365384088351062,25,2021,MD,Anesthesiology
1,0.17243596200554245,26,2021,MD,Anesthesiology
2,0.18414090452601228,27,2021,MD,Anesthesiology
3,0.24405946629686248,28,2021,MD,Anesthesiology
4,0.18944327326615518,29,2021,MD,Anesthesiology
5,0.13383497597016392,30,2021,MD,Anesthesiology
6,0.1733812867475505,31,2021,MD,Anesthesiology
7,0.16455573266262302,32,2021,MD,Anesthesiology
8,0.03338007366710949,33,2021,MD,Anesthesiology
9,0.03984647095531613,34,2021,MD,Anesthesiology
10,0.22612432574372154,35,2021,MD,Anesthesiology
11,0.11337296641717631,36,2021,MD,Anesthesiology
0,0.020118253577611656,25,2021,MD,Cardiology
1,0.06036935849182545,26,2021,MD,Cardiology
2,0.1666199263328907,27,2021,MD,Cardiology
3,0.15318730363527433,28,2021,MD,Cardiology
4,0.20702913349401597,29,2021,MD,Cardiology
5,0.11411508637560708,30,2021,MD,Cardiology
6,0.17752162221271117,31,2021,MD,Cardiology
7,0.08787282729029788,32,2021,MD,Cardiology
8,0.18058704937986936,33,2021,MD,Cardiology
9,0.134865951895224,34,2021,MD,Cardiology
10,0.022231801649272187,35,2021,MD,Cardiology
11,0.15257426310964994,36,2021,MD,Cardiology
0,0.2298595680661678,37,2022,MD,All
1,0.22140414248326157,38,2022,MD,All
2,0.22178667507546346,39,2022,MD,All
3,0.2121538593873833,40,2022,MD,All
4,0.2162074019966843,41,2022,MD,All
5,0.21676826613517708,42,2022,MD,All
6,0.21013197227807023,43,2022,MD,All
7,0.21625535838065646,44,2022,MD,All
8,0.21943716362761645,45,2022,MD,All
9,0.22160046276353862,46,2022,MD,All
10,0.2229771985964789,47,2022,MD,All
11,0.21891649283017323,48,2022,MD,All
0,0.23286039090957922,37,2022,MD,Emergency Medicine
1,0.25089563424675976,38,2022,MD,Emergency Medicine
2,0.006874609821492239,39,2022,MD,Emergency Medicine
3,0.20349881998753105,40,2022,MD,Emergency Medicine
4,0.2678545035502825,41,2022,MD,Emergency Medicine
5,0.1982697195414691,42,2022,MD,Emergency Medicine
6,0.1591501009110965,43,2022,MD,Emergency Medicine
7,0.052634732052202704,44,2022,MD,Emergency Medicine
8,0.12545021369060416,45,2022,MD,Emergency Medicine
9,0.1835034192732039,46,2022,MD,Emergency Medicine
10,0.25570516066307725,47,2022,MD,Emergency Medicine
11,0.14731369529486715,48,2022,MD,Emergency Medicine
0,0.035968065385535986,37,2022,MD,Anesthesiology
1,0.09933844915394785,38,2022,MD,Anesthesiology
2,0.13048535817915308,39,2022,MD,Anesthesiology
3,0.015008977525039713,40,2022,MD,Anesthesiology
4,0.05098555211457645,41,2022,MD,Anesthesiology
5,0.1873584530082011,42,2022,MD,Anesthesiology
6,0.09549251695983041,43,2022,MD,Anesthesiology
7,0.12748737991752956,44,2022,MD,Anesthesiology
8,0.16918149975567442,45,2022,MD,Anesthesiology
9,0.1913560487852939,46,2022,MD,Anesthesiology
10,0.05016638839597665,47,2022,MD,Anesthesiology
11,0.32910014483462136,48,2022,MD,Anesthesiology
0,0.21139483986891427,37,2022,MD,Cardiology
1,0.012785107992052236,38,2022,MD,Cardiology
2,0.07168235109982168,39,2022,MD,Cardiology
3,0.0011467805528394548,40,2022,MD,Cardiology
4,0.21817588875934657,41,2022,MD,Cardiology
5,0.09440359547392985,42,2022,MD,Cardiology
6,0.23780209230883054,43,2022,MD,Cardiology
7,0.15395570595686736,44,2022,MD,Cardiology
8,0.07351385293132351,45,2022,MD,Cardiology
9,0.016054113348971666,46,2022,MD,Cardiology
10,0.2195772799618978,47,2022,MD,Cardiology
11,0.09956307014559962,48,2022,MD,Cardiology
0,0.4201040838861124,-23,2017,ME,All
1,0.39528091493699613,-22,2017,ME,All
2,0.40903285182804805,-21,2017,ME,All
3,0.394764374768488,-20,2017,ME,All
4,0.3946128412468092,-19,2017,ME,All
5,0.4130268480537882,-18,2017,ME,All
6,0.39539518224396597,-17,2017,ME,All
7,0.43473009903953674,-16,2017,ME,All
8,0.44691589625081707,-15,2017,ME,All
9,0.4532112181342791,-14,2017,ME,All
10,0.4253491714074241,-13,2017,ME,All
11,0.39401140393229683,-12,2017,ME,All
0,0.2717462632189358,-23,2017,ME,Emergency Medicine
1,0.24820407150924817,-22,2017,ME,Emergency Medicine
2,0.3784434774575014,-21,2017,ME,Emergency Medicine
3,0.3733778201108633,-20,2017,ME,Emergency Medicine
4,0.3062844441638798,-19,2017,ME,Emergency Medicine
5,0.3466117740304572,-18,2017,ME,Emergency Medicine
6,0.3916163391673636,-17,2017,ME,Emergency Medicine
7,0.33595955597511906,-16,2017,ME,Emergency Medicine
8,0.4477335453659259,-15,2017,ME,Emergency Medicine
9,0.40044352970606356,-14,2017,ME,Emergency Medicine
10,0.3485909110641616,-13,2017,ME,Emergency Medicine
11,0.33670331340537596,-12,2017,ME,Emergency Medicine
0,0.3784487272192939,-23,2017,ME,Anesthesiology
1,0.3935515010105529,-22,2017,ME,Anesthesiology
2,0.45073578720185803,-21,2017,ME,Anesthesiology
3,0.3885042923189813,-20,2017,ME,Anesthesiology
4,0.2900088992151961,-19,2017,ME,Anesthesiology
5,0.26402710822393827,-18,2017,ME,Anesthesiology
6,0.3704383567483236,-17,2017,ME,Anesthesiology
7,0.5527571832166269,-16,2017,ME,Anesthesiology
8,0.5126290794721815,-15,2017,ME,Anesthesiology
9,0.5497296081325983,-14,2017,ME,Anesthesiology
10,0.5316374983060921,-13,2017,ME,Anesthesiology
11,0.28556005325162537,-12,2017,ME,Anesthesiology
0,0.514208741614599,-23,2017,ME,Cardiology
1,0.5089515201051944,-22,2017,ME,Cardiology
2,0.3684070703893185,-21,2017,ME,Cardiology
3,0.3960975901040964,-20,2017,ME,Cardiology
4,0.5093739309780155,-19,2017,ME,Cardiology
5,0.46530008672595613,-18,2017,ME,Cardiology
6,0.5401962760384571,-17,2017,ME,Cardiology
7,0.675347998932323,-16,2017,ME,Cardiology
8,0.7193853900713653,-15,2017,ME,Cardiology
9,0.5939972539914314,-14,2017,ME,Cardiology
10,0.3100578810144756,-13,2017,ME,Cardiology
11,0.614546845399021,-12,2017,ME,Cardiology
0,0.3935631853659567,-11,2018,ME,All
1,0.4218001058345312,-10,2018,ME,All
2,0.4106353557596397,-9,2018,ME,All
3,0.41351650999406697,-8,2018,ME,All
4,0.4124765925519104,-7,2018,ME,All
5,0.39040557124808095,-6,2018,ME,All
6,0.3829735602352714,-5,2018,ME,All
7,0.3794593237812509,-4,2018,ME,All
8,0.35372336105613833,-3,2018,ME,All
9,0.3756186156782585,-2,2018,ME,All
10,0.39773986116696536,-1,2018,ME,All
11,0.4062626026613947,0,2018,ME,All
0,0.3056508506930633,-11,2018,ME,Emergency Medicine
1,0.35426954247277875,-10,2018,ME,Emergency Medicine
2,0.3758818240178845,-9,2018,ME,Emergency Medicine
3,0.3634304816814732,-8,2018,ME,Emergency Medicine
4,0.34714608377736034,-7,2018,ME,Emergency Medicine
5,0.29260650874796434,-6,2018,ME,Emergency Medicine
6,0.27635367333251726,-5,2018,ME,Emergency Medicine
7,0.25389175377763085,-4,2018,ME,Emergency Medicine
8,0.27375572627462263,-3,2018,ME,Emergency Medicine
9,0.35781606495302565,-2,2018,ME,Emergency Medicine
10,0.36872006820420866,-1,2018,ME,Emergency Medicine
11,0.3423857038474176,0,2018,ME,Emergency Medicine
0,0.3227671298325707,-11,2018,ME,Anesthesiology
1,0.5067562618344845,-10,2018,ME,Anesthesiology
2,0.3301945336188108,-9,2018,ME,Anesthesiology
3,0.4847972014165668,-8,2018,ME,Anesthesiology
4,0.2435767383442099,-7,2018,ME,Anesthesiology
5,0.5949090624205245,-6,2018,ME,Anesthesiology
6,0.46792975098336453,-5,2018,ME,Anesthesiology
7,0.5517088483354264,-4,2018,ME,Anesthesiology
8,0.5279493278374245,-3,2018,ME,Anesthesiology
9,0.2780390893490563,-2,2018,ME,Anesthesiology
10,0.6335144579480432,-1,2018,ME,Anesthesiology
11,0.3105988212959647,0,2018,ME,Anesthesiology
0,0.7041000973066159,-11,2018,ME,Cardiology
1,0.6666293135085097,-10,2018,ME,Cardiology
2,0.7243734081882018,-9,2018,ME,Cardiology
3,0.6257309758145755,-8,2018,ME,Cardiology
4,0.7558260615167938,-7,2018,ME,Cardiology
5,0.6694248437620456,-6,2018,ME,Cardiology
6,0.5829033427427215,-5,2018,ME,Cardiology
7,0.4022597796317464,-4,2018,ME,Cardiology
8,0.5754747472892976,-3,2018,ME,Cardiology
9,0.3087292895598044,-2,2018,ME,Cardiology
10,0.5829564287581863,-1,2018,ME,Cardiology
11,0.611408681480761,0,2018,ME,Cardiology
0,0.4282204554277804,1,2019,ME,All
1,0.4244813024297236,2,2019,ME,All
2,0.4458195172512477,3,2019,ME,All
3,0.41578556935940447,4,2019,ME,All
4,0.43459163222101604,5,2019,ME,All
5,0.4255666037943574,6,2019,ME,All
6,0.419101453217702,7,2019,ME,All
7,0.4150997054642618,8,2019,ME,All
8,0.3817992503056471,9,2019,ME,All
9,0.3971861797648508,10,2019,ME,All
10,0.3899793923501379,11,2019,ME,All
11,0.3933461150187413,12,2019,ME,All
0,0.45138751596432924,1,2019,ME,Emergency Medicine
1,0.42053224877209516,2,2019,ME,Emergency Medicine
2,0.45502108630719873,3,2019,ME,Emergency Medicine
3,0.37666204006390713,4,2019,ME,Emergency Medicine
4,0.4119226648617721,5,2019,ME,Emergency Medicine
5,0.3924003305388132,6,2019,ME,Emergency Medicine
6,0.32927243124164085,7,2019,ME,Emergency Medicine
7,0.37315931775194466,8,2019,ME,Emergency Medicine
8,0.3717845069551873,9,2019,ME,Emergency Medicine
9,0.3467702945389636,10,2019,ME,Emergency Medicine
10,0.386602816274787,11,2019,ME,Emergency Medicine
11,0.3891825196321711,12,2019,ME,Emergency Medicine
0,0.45737721109371565,1,2019,ME,Anesthesiology
1,0.780179787589764,2,2019,ME,Anesthesiology
2,0.3960214176520893,3,2019,ME,Anesthesiology
3,0.5104179811878602,4,2019,ME,Anesthesiology
4,0.71766708430492,5,2019,ME,Anesthesiology
5,0.5244822876344755,6,2019,ME,Anesthesiology
6,0.4517674820015597,7,2019,ME,Anesthesiology
7,0.5208284956497997,8,2019,ME,Anesthesiology
8,0.5172657226538211,9,2019,ME,Anesthesiology
9,0.6524806948794983,10,2019,ME,Anesthesiology
10,0.4826867675870947,11,2019,ME,Anesthesiology
11,0.5985002800577726,12,2019,ME,Anesthesiology
0,0.5531774225122167,1,2019,ME,Cardiology
1,0.5699365026941865,2,2019,ME,Cardiology
2,0.6803672240310793,3,2019,ME,Cardiology
3,0.6459724064377389,4,2019,ME,Cardiology
4,0.5484811489552159,5,2019,ME,Cardiology
5,0.6998501257288736,6,2019,ME,Cardiology
6,0.49186692817689515,7,2019,ME,Cardiology
7,0.5184237047336716,8,2019,ME,Cardiology
8,0.3575543322550613,9,2019,ME,Cardiology
9,0.5019251773325181,10,2019,ME,Cardiology
10,0.49040904094413384,11,2019,ME,Cardiology
11,0.5967411738755884,12,2019,ME,Cardiology
0,0.3783427022999226,13,2020,ME,All
1,0.34619680503987527,14,2020,ME,All
2,0.33754797173013906,15,2020,ME,All
3,0.3149094239961958,16,2020,ME,All
4,0.32949112236302824,17,2020,ME,All
5,0.34964175116321394,18,2020,ME,All
6,0.32913321709598564,19,2020,ME,All
7,0.36022371213005444,20,2020,ME,All
8,0.3372215737805031,21,2020,ME,All
9,0.32145035823179213,22,2020,ME,All
10,0.3443459492589305,23,2020,ME,All
11,0.33835754650929195,24,2020,ME,All
0,0.306066869458101,13,2020,ME,Emergency Medicine
1,0.3562394869624794,14,2020,ME,Emergency Medicine
2,0.332421734340979,15,2020,ME,Emergency Medicine
3,0.22196642185249282,16,2020,ME,Emergency Medicine
4,0.23795709380950458,17,2020,ME,Emergency Medicine
5,0.24862071883780223,18,2020,ME,Emergency Medicine
6,0.20915021661933253,19,2020,ME,Emergency Medicine
7,0.306832443635926,20,2020,ME,Emergency Medicine
8,0.2397421357829541,21,2020,ME,Emergency Medicine
9,0.23744566690977897,22,2020,ME,Emergency Medicine
10,0.2642961165071529,23,2020,ME,Emergency Medicine
11,0.3102696670221855,24,2020,ME,Emergency Medicine
0,0.5876704259886334,13,2020,ME,Anesthesiology
1,0.47656477145039267,14,2020,ME,Anesthesiology
2,0.3633220910023701,15,2020,ME,Anesthesiology
3,0.4824619484126248,16,2020,ME,Anesthesiology
4,0.43210965370657495,17,2020,ME,Anesthesiology
5,0.45145572305832316,18,2020,ME,Anesthesiology
6,0.3334104421342021,19,2020,ME,Anesthesiology
7,0.44277427320432416,20,2020,ME,Anesthesiology
8,0.3277926339395638,21,2020,ME,Anesthesiology
9,0.2401247678981494,22,2020,ME,Anesthesiology
10,0.6933527306907189,23,2020,ME,Anesthesiology
11,0.44544096650651,24,2020,ME,Anesthesiology
0,0.34788669457402,13,2020,ME,Cardiology
1,0.3436502234100337,14,2020,ME,Cardiology
2,0.37702098980154497,15,2020,ME,Cardiology
3,0.7304781233136735,16,2020,ME,Cardiology
4,0.5489276835135125,17,2020,ME,Cardiology
5,0.5842667059147233,18,2020,ME,Cardiology
6,0.20366506489159253,19,2020,ME,Cardiology
7,0.3539947249505464,20,2020,ME,Cardiology
8,0.31329549960546654,21,2020,ME,Cardiology
9,0.6103969488808288,22,2020,ME,Cardiology
10,0.2955234550562006,23,2020,ME,Cardiology
11,0.7373736450060471,24,2020,ME,Cardiology
0,0.3324388458675738,25,2021,ME,All
1,0.3077188955134308,26,2021,ME,All
2,0.34728016334799605,27,2021,ME,All
3,0.3238057077793248,28,2021,ME,All
4,0.3095580363299141,29,2021,ME,All
5,0.3261539752302407,30,2021,ME,All
6,0.32151078868726957,31,2021,ME,All
7,0.3149030045505121,32,2021,ME,All
8,0.3364159164987478,33,2021,ME,All
9,0.3344979517283856,34,2021,ME,All
10,0.3147271833420011,35,2021,ME,All
11,0.3147971129047201,36,2021,ME,All
0,0.3756552215143233,25,2021,ME,Emergency Medicine
1,0.2313424010099392,26,2021,ME,Emergency Medicine
2,0.28858800679659835,27,2021,ME,Emergency Medicine
3,0.28260083184760143,28,2021,ME,Emergency Medicine
4,0.3226391407871857,29,2021,ME,Emergency Medicine
5,0.2972427065303693,30,2021,ME,Emergency Medicine
6,0.27292664954711754,31,2021,ME,Emergency Medicine
7,0.3044434654865691,32,2021,ME,Emergency Medicine
8,0.3352013374085736,33,2021,ME,Emergency Medicine
9,0.3118796001292812,34,2021,ME,Emergency Medicine
10,0.28680761751268924,35,2021,ME,Emergency Medicine
11,0.2094766953563374,36,2021,ME,Emergency Medicine
0,0.4999621662721332,25,2021,ME,Anesthesiology
1,0.48583638734303214,26,2021,ME,Anesthesiology
2,0.4765153864880095,27,2021,ME,Anesthesiology
3,0.48902482402597314,28,2021,ME,Anesthesiology
4,0.35664442241050776,29,2021,ME,Anesthesiology
5,0.2754922591046889,30,2021,ME,Anesthesiology
6,0.4331124853297851,31,2021,ME,Anesthesiology
7,0.45148646777760437,32,2021,ME,Anesthesiology
8,0.3060491227938723,33,2021,ME,Anesthesiology
9,0.4159163488525315,34,2021,ME,Anesthesiology
10,0.5071828926469956,35,2021,ME,Anesthesiology
11,0.304803663198405,36,2021,ME,Anesthesiology
0,0.3825595688695358,25,2021,ME,Cardiology
1,0.398568969131439,26,2021,ME,Cardiology
2,0.3930056445330028,27,2021,ME,Cardiology
3,0.44909796874126895,28,2021,ME,Cardiology
4,0.30073659037469036,29,2021,ME,Cardiology
5,0.35279023503535245,30,2021,ME,Cardiology
6,0.38541777942688626,31,2021,ME,Cardiology
7,0.34492540448877396,32,2021,ME,Cardiology
8,0.3565855428955098,33,2021,ME,Cardiology
9,0.6209878072977741,34,2021,ME,Cardiology
10,0.2666768471006423,35,2021,ME,Cardiology
11,0.37359692131299627,36,2021,ME,Cardiology
0,0.37121502839912346,37,2022,ME,All
1,0.33284094741153347,38,2022,ME,All
2,0.3558619733705193,39,2022,ME,All
3,0.33137475448772136,40,2022,ME,All
4,0.35723313913773347,41,2022,ME,All
5,0.3253500442934206,42,2022,ME,All
6,0.35179070601063933,43,2022,ME,All
7,0.33754643534369644,44,2022,ME,All
8,0.34528888744598707,45,2022,ME,All
9,0.33164925788660227,46,2022,ME,All
10,0.30915686575228185,47,2022,ME,All
11,0.31052769992454565,48,2022,ME,All
0,0.2623525421707824,37,2022,ME,Emergency Medicine
1,0.2895759539877666,38,2022,ME,Emergency Medicine
2,0.2771942094403339,39,2022,ME,Emergency Medicine
3,0.27428663179676205,40,2022,ME,Emergency Medicine
4,0.3805683008127697,41,2022,ME,Emergency Medicine
5,0.22743286486916126,42,2022,ME,Emergency Medicine
6,0.34662408004362544,43,2022,ME,Emergency Medicine
7,0.3356505779430765,44,2022,ME,Emergency Medicine
8,0.3951802226717305,45,2022,ME,Emergency Medicine
9,0.3466553583640619,46,2022,ME,Emergency Medicine
10,0.31745303862223695,47,2022,ME,Emergency Medicine
11,0.34028164204642253,48,2022,ME,Emergency Medicine
0,0.22861043825962324,37,2022,ME,Anesthesiology
1,0.4174621662721332,38,2022,ME,Anesthesiology
2,0.3446680486250744,39,2022,ME,Anesthesiology
3,0.6281332841298437,40,2022,ME,Anesthesiology
4,0.3426871377862234,41,2022,ME,Anesthesiology
5,0.26567645198641887,42,2022,ME,Anesthesiology
6,0.6430441771240663,43,2022,ME,Anesthesiology
7,0.3298676521683299,44,2022,ME,Anesthesiology
8,0.16746216627213317,45,2022,ME,Anesthesiology
9,0.6207060564411118,46,2022,ME,Anesthesiology
10,0.36521165302591385,47,2022,ME,Anesthesiology
11,0.34451203964079713,48,2022,ME,Anesthesiology
0,0.6286033751651703,37,2022,ME,Cardiology
1,0.5132954996054665,38,2022,ME,Cardiology
2,0.5064438447822707,39,2022,ME,Cardiology
3,0.5297208185114048,40,2022,ME,Cardiology
4,0.554589031943775,41,2022,ME,Cardiology
5,0.7041000973066159,42,2022,ME,Cardiology
6,0.825745085110173,43,2022,ME,Cardiology
7,0.5891305481389529,44,2022,ME,Cardiology
8,0.33589436966196373,45,2022,ME,Cardiology
9,0.7977880569445138,46,2022,ME,Cardiology
10,0.4351234720831838,47,2022,ME,Cardiology
11,0.4127751274828694,48,2022,ME,Cardiology
0,0.16951051552282703,-23,2017,MI,All
1,0.17381834438738353,-22,2017,MI,All
2,0.16950805952528059,-21,2017,MI,All
3,0.1754427933887951,-20,2017,MI,All
4,0.17408813578322968,-19,2017,MI,All
5,0.16791318504018393,-18,2017,MI,All
6,0.17549516164147838,-17,2017,MI,All
7,0.16032143971658885,-16,2017,MI,All
8,0.1698413736482567,-15,2017,MI,All
9,0.17020613462372303,-14,2017,MI,All
10,0.17705123105729992,-13,2017,MI,All
11,0.17033006695324782,-12,2017,MI,All
0,0.17845656330445814,-23,2017,MI,Emergency Medicine
1,0.20193815206667964,-22,2017,MI,Emergency Medicine
2,0.1884688007917198,-21,2017,MI,Emergency Medicine
3,0.04882024208511382,-20,2017,MI,Emergency Medicine
4,0.14970038735439095,-19,2017,MI,Emergency Medicine
5,0.20294024503533648,-18,2017,MI,Emergency Medicine
6,0.19155227420810716,-17,2017,MI,Emergency Medicine
