,gini,month,year,state,specialty
1,0.24205334605795137,26,2021,MA,Emergency Medicine
2,0.33251899683981323,27,2021,MA,Emergency Medicine
3,0.23186467872432692,28,2021,MA,Emergency Medicine
4,0.26199306518221754,29,2021,MA,Emergency Medicine
5,0.36694531893919125,30,2021,MA,Emergency Medicine
6,0.24490623914936305,31,2021,MA,Emergency Medicine
7,0.2727978112971784,32,2021,MA,Emergency Medicine
8,0.2211818441787392,33,2021,MA,Emergency Medicine
9,0.3376684568981301,34,2021,MA,Emergency Medicine
10,0.26713888624401594,35,2021,MA,Emergency Medicine
11,0.2631263468584927,36,2021,MA,Emergency Medicine
0,0.4316612064447264,25,2021,MA,Anesthesiology
1,0.46564234271916805,26,2021,MA,Anesthesiology
2,0.4679979557339391,27,2021,MA,Anesthesiology
3,0.4139981787547755,28,2021,MA,Anesthesiology
4,0.4694127817424101,29,2021,MA,Anesthesiology
5,0.40528266663548496,30,2021,MA,Anesthesiology
6,0.458355965721738,31,2021,MA,Anesthesiology
7,0.42741191029916425,32,2021,MA,Anesthesiology
8,0.3840256315569861,33,2021,MA,Anesthesiology
9,0.41305844007642567,34,2021,MA,Anesthesiology
10,0.4168228821531905,35,2021,MA,Anesthesiology
11,0.3770089000010143,36,2021,MA,Anesthesiology
0,0.3175136444478136,25,2021,MA,Cardiology
1,0.28123794508037625,26,2021,MA,Cardiology
2,0.5019235894929018,27,2021,MA,Cardiology
3,0.4362365395869525,28,2021,MA,Cardiology
4,0.5401525442145996,29,2021,MA,Cardiology
5,0.4674162427119797,30,2021,MA,Cardiology
6,0.6143110963886292,31,2021,MA,Cardiology
7,0.6007940530382927,32,2021,MA,Cardiology
8,0.42788154869581496,33,2021,MA,Cardiology
9,0.4670486108057498,34,2021,MA,Cardiology
10,0.4497059209360632,35,2021,MA,Cardiology
11,0.6082700420189936,36,2021,MA,Cardiology
0,0.41538473520147934,37,2022,MA,All
1,0.4102734367876514,38,2022,MA,All
2,0.4200877703344701,39,2022,MA,All
3,0.3901060647525476,40,2022,MA,All
4,0.4124427621777069,41,2022,MA,All
5,0.4255010762879492,42,2022,MA,All
6,0.4087311368425963,43,2022,MA,All
7,0.39771513638807754,44,2022,MA,All
8,0.4019719563761045,45,2022,MA,All
9,0.3988956422480622,46,2022,MA,All
10,0.3788879566870458,47,2022,MA,All
11,0.40027037286401934,48,2022,MA,All
0,0.3370207552732306,37,2022,MA,Emergency Medicine
1,0.27423740617250425,38,2022,MA,Emergency Medicine
2,0.23767134695592085,39,2022,MA,Emergency Medicine
3,0.27416000257780504,40,2022,MA,Emergency Medicine
4,0.22053305016235103,41,2022,MA,Emergency Medicine
5,0.3097343878833375,42,2022,MA,Emergency Medicine
6,0.23842893457033132,43,2022,MA,Emergency Medicine
7,0.24592471198803023,44,2022,MA,Emergency Medicine
8,0.16736742174574726,45,2022,MA,Emergency Medicine
9,0.2996330528747011,46,2022,MA,Emergency Medicine
10,0.21151987685350382,47,2022,MA,Emergency Medicine
11,0.19468722982370057,48,2022,MA,Emergency Medicine
0,0.4646437455080261,37,2022,MA,Anesthesiology
1,0.44270929459796404,38,2022,MA,Anesthesiology
2,0.535923895110034,39,2022,MA,Anesthesiology
3,0.43152220394729945,40,2022,MA,Anesthesiology
4,0.415286799591268,41,2022,MA,Anesthesiology
5,0.4193096511969835,42,2022,MA,Anesthesiology
6,0.4329868027321706,43,2022,MA,Anesthesiology
7,0.421643182297888,44,2022,MA,Anesthesiology
8,0.46558136091011315,45,2022,MA,Anesthesiology
9,0.48944123946242946,46,2022,MA,Anesthesiology
10,0.40562923648691207,47,2022,MA,Anesthesiology
11,0.47282649114940534,48,2022,MA,Anesthesiology
0,0.4368592403194943,37,2022,MA,Cardiology
1,0.6090240624765616,38,2022,MA,Cardiology
2,0.6545102950947088,39,2022,MA,Cardiology
3,0.5592368891040407,40,2022,MA,Cardiology
4,0.5825629290325764,41,2022,MA,Cardiology
5,0.5981517058258052,42,2022,MA,Cardiology
6,0.53064152222235,43,2022,MA,Cardiology
7,0.5149235427608158,44,2022,MA,Cardiology
8,0.46061382922719507,45,2022,MA,Cardiology
9,0.5860003835863179,46,2022,MA,Cardiology
10,0.38056093835745886,47,2022,MA,Cardiology
11,0.5277957083428908,48,2022,MA,Cardiology
0,0.3345511389029795,-23,2017,MD,All
1,0.3294301304801065,-22,2017,MD,All
2,0.33485474173171936,-21,2017,MD,All
3,0.3372570213660151,-20,2017,MD,All
4,0.33531993658631265,-19,2017,MD,All
5,0.37306575925565744,-18,2017,MD,All
6,0.37641845095883664,-17,2017,MD,All
7,0.3494342326209816,-16,2017,MD,All
8,0.35242565492926814,-15,2017,MD,All
9,0.34454539584848876,-14,2017,MD,All
10,0.33260907791130623,-13,2017,MD,All
11,0.3580592858245456,-12,2017,MD,All
0,0.15758713934921242,-23,2017,MD,Emergency Medicine
1,0.22897632630855158,-22,2017,MD,Emergency Medicine
2,0.22764524894128668,-21,2017,MD,Emergency Medicine
3,0.1873576758541542,-20,2017,MD,Emergency Medicine
4,0.21542338850308707,-19,2017,MD,Emergency Medicine
5,0.19136941509510152,-18,2017,MD,Emergency Medicine
6,0.14106695376889178,-17,2017,MD,Emergency Medicine
7,0.1853563890774783,-16,2017,MD,Emergency Medicine
8,0.18021606983895544,-15,2017,MD,Emergency Medicine
9,0.2068865160518163,-14,2017,MD,Emergency Medicine
10,0.21053350539137594,-13,2017,MD,Emergency Medicine
11,0.19951680384166304,-12,2017,MD,Emergency Medicine
0,0.4267189473398675,-23,2017,MD,Anesthesiology
1,0.228141413375056,-22,2017,MD,Anesthesiology
2,0.3180752907301345,-21,2017,MD,Anesthesiology
3,0.28251594839027283,-20,2017,MD,Anesthesiology
4,0.33093013992574627,-19,2017,MD,Anesthesiology
5,0.2615045315439596,-18,2017,MD,Anesthesiology
6,0.28029240894601215,-17,2017,MD,Anesthesiology
7,0.42027136162042433,-16,2017,MD,Anesthesiology
8,0.38068497495533915,-15,2017,MD,Anesthesiology
9,0.38672163268711923,-14,2017,MD,Anesthesiology
10,0.24270753366695585,-13,2017,MD,Anesthesiology
11,0.3012432823470723,-12,2017,MD,Anesthesiology
0,0.5620958351177225,-23,2017,MD,Cardiology
1,0.5491534217169676,-22,2017,MD,Cardiology
2,0.4317055029864145,-21,2017,MD,Cardiology
3,0.3687644495359357,-20,2017,MD,Cardiology
4,0.4738289179905998,-19,2017,MD,Cardiology
5,0.40418476149434945,-18,2017,MD,Cardiology
6,0.5345888562059808,-17,2017,MD,Cardiology
7,0.4583402098478756,-16,2017,MD,Cardiology
8,0.4106230987500542,-15,2017,MD,Cardiology
9,0.4420314889337821,-14,2017,MD,Cardiology
10,0.5200288720356948,-13,2017,MD,Cardiology
11,0.5268964376562058,-12,2017,MD,Cardiology
0,0.3179483829308716,-11,2018,MD,All
1,0.3087575989481639,-10,2018,MD,All
2,0.30408293443615186,-9,2018,MD,All
3,0.3302595260718284,-8,2018,MD,All
4,0.3342511248807787,-7,2018,MD,All
5,0.36135941304408803,-6,2018,MD,All
6,0.3396647295938321,-5,2018,MD,All
7,0.3207496711269121,-4,2018,MD,All
8,0.3410059874117106,-3,2018,MD,All
9,0.28558605696376094,-2,2018,MD,All
10,0.2861493882651802,-1,2018,MD,All
11,0.2959270786802185,0,2018,MD,All
0,0.23999212973676864,-11,2018,MD,Emergency Medicine
1,0.2542263237082031,-10,2018,MD,Emergency Medicine
2,0.25210875189161064,-9,2018,MD,Emergency Medicine
3,0.1862460655880498,-8,2018,MD,Emergency Medicine
4,0.20028654670777846,-7,2018,MD,Emergency Medicine
5,0.21895796433432435,-6,2018,MD,Emergency Medicine
6,0.23826970607957487,-5,2018,MD,Emergency Medicine
7,0.15888656579447014,-4,2018,MD,Emergency Medicine
8,0.1731988598137404,-3,2018,MD,Emergency Medicine
9,0.2578501041842809,-2,2018,MD,Emergency Medicine
10,0.2198971061704087,-1,2018,MD,Emergency Medicine
11,0.27535704547194784,0,2018,MD,Emergency Medicine
0,0.2708992875612033,-11,2018,MD,Anesthesiology
1,0.2649205821307923,-10,2018,MD,Anesthesiology
2,0.26374681400694033,-9,2018,MD,Anesthesiology
3,0.3097977170688826,-8,2018,MD,Anesthesiology
4,0.17475695479957398,-7,2018,MD,Anesthesiology
5,0.293811844320532,-6,2018,MD,Anesthesiology
6,0.3691744306310344,-5,2018,MD,Anesthesiology
7,0.3110320636979804,-4,2018,MD,Anesthesiology
8,0.31779332009864736,-3,2018,MD,Anesthesiology
9,0.3008155052124337,-2,2018,MD,Anesthesiology
10,0.09003777336283103,-1,2018,MD,Anesthesiology
11,0.4182502394117845,0,2018,MD,Anesthesiology
0,0.3494929188207465,-11,2018,MD,Cardiology
1,0.4268681532897691,-10,2018,MD,Cardiology
2,0.5017004686403829,-9,2018,MD,Cardiology
3,0.4841098875358215,-8,2018,MD,Cardiology
4,0.4268506856616465,-7,2018,MD,Cardiology
5,0.44485939356592463,-6,2018,MD,Cardiology
6,0.5759982514710931,-5,2018,MD,Cardiology
7,0.4243114154214198,-4,2018,MD,Cardiology
8,0.611197886194252,-3,2018,MD,Cardiology
9,0.48111785946993235,-2,2018,MD,Cardiology
10,0.4717852267271757,-1,2018,MD,Cardiology
11,0.49821751735557207,0,2018,MD,Cardiology
0,0.27902895379943815,1,2019,MD,All
1,0.27581189447791554,2,2019,MD,All
2,0.26673589022656086,3,2019,MD,All
3,0.2720222476544325,4,2019,MD,All
4,0.275795336422598,5,2019,MD,All
5,0.3375827338287176,6,2019,MD,All
6,0.313825312465548,7,2019,MD,All
7,0.3143297172678209,8,2019,MD,All
8,0.31052802752631503,9,2019,MD,All
9,0.3421878808582577,10,2019,MD,All
10,0.41057021878360633,11,2019,MD,All
11,0.4061501750611838,12,2019,MD,All
0,0.22117571303855266,1,2019,MD,Emergency Medicine
1,0.18147756967162687,2,2019,MD,Emergency Medicine
2,0.20795874205667952,3,2019,MD,Emergency Medicine
3,0.27092509831760214,4,2019,MD,Emergency Medicine
4,0.20141722967939069,5,2019,MD,Emergency Medicine
5,0.17392010738679797,6,2019,MD,Emergency Medicine
6,0.11510208252022858,7,2019,MD,Emergency Medicine
7,0.14660230412757658,8,2019,MD,Emergency Medicine
8,0.106578928266577,9,2019,MD,Emergency Medicine
9,0.15034008232193719,10,2019,MD,Emergency Medicine
10,0.13697310807802188,11,2019,MD,Emergency Medicine
11,0.10759314780053186,12,2019,MD,Emergency Medicine
0,0.3701453122434416,1,2019,MD,Anesthesiology
1,0.301400870377066,2,2019,MD,Anesthesiology
2,0.31457187384647256,3,2019,MD,Anesthesiology
3,0.2255716798339895,4,2019,MD,Anesthesiology
4,0.26823569722110907,5,2019,MD,Anesthesiology
5,0.34329600232723945,6,2019,MD,Anesthesiology
6,0.5384251603181283,7,2019,MD,Anesthesiology
7,0.3288682603976034,8,2019,MD,Anesthesiology
8,0.2316014436746201,9,2019,MD,Anesthesiology
9,0.30938746703572384,10,2019,MD,Anesthesiology
10,0.30517284910404785,11,2019,MD,Anesthesiology
11,0.18986893533105853,12,2019,MD,Anesthesiology
0,0.18860146174266634,1,2019,MD,Cardiology
1,0.3270431742820037,2,2019,MD,Cardiology
2,0.45768128457814483,3,2019,MD,Cardiology
3,0.4636146950329456,4,2019,MD,Cardiology
4,0.43561698196737164,5,2019,MD,Cardiology
5,0.4414412797599372,6,2019,MD,Cardiology
6,0.417051739369078,7,2019,MD,Cardiology
7,0.374827096653477,8,2019,MD,Cardiology
8,0.37898046239787053,9,2019,MD,Cardiology
9,0.4509357124751947,10,2019,MD,Cardiology
10,0.28171089949444683,11,2019,MD,Cardiology
11,0.4327888010955592,12,2019,MD,Cardiology
0,0.4084642434319682,13,2020,MD,All
1,0.41208403467806753,14,2020,MD,All
2,0.42462348358645285,15,2020,MD,All
3,0.4074889541459844,16,2020,MD,All
4,0.428241600940245,17,2020,MD,All
5,0.4307163490630387,18,2020,MD,All
6,0.43030671154522193,19,2020,MD,All
7,0.41498485329568124,20,2020,MD,All
8,0.42023243202363103,21,2020,MD,All
9,0.41894157898602313,22,2020,MD,All
10,0.4271669766013838,23,2020,MD,All
11,0.4296327663067143,24,2020,MD,All
0,0.14761716853317441,13,2020,MD,Emergency Medicine
1,0.18105329905776069,14,2020,MD,Emergency Medicine
2,0.16348818473860827,15,2020,MD,Emergency Medicine
3,0.16988706813647658,16,2020,MD,Emergency Medicine
4,0.19346490798075566,17,2020,MD,Emergency Medicine
5,0.24315184454992367,18,2020,MD,Emergency Medicine
6,0.35348944304431706,19,2020,MD,Emergency Medicine
7,0.2388998847722965,20,2020,MD,Emergency Medicine
8,0.21062621038890883,21,2020,MD,Emergency Medicine
9,0.19885377235755042,22,2020,MD,Emergency Medicine
10,0.31468650857763514,23,2020,MD,Emergency Medicine
11,0.2580219968641414,24,2020,MD,Emergency Medicine
0,0.33972785675893824,13,2020,MD,Anesthesiology
1,0.31246872633001965,14,2020,MD,Anesthesiology
2,0.4028732062589879,15,2020,MD,Anesthesiology
3,0.228946561988419,16,2020,MD,Anesthesiology
4,0.28863532876102493,17,2020,MD,Anesthesiology
5,0.2870911608756237,18,2020,MD,Anesthesiology
6,0.4135947101051318,19,2020,MD,Anesthesiology
7,0.3646015378733468,20,2020,MD,Anesthesiology
8,0.2747736368729419,21,2020,MD,Anesthesiology
9,0.298145804510606,22,2020,MD,Anesthesiology
10,0.47099800698355354,23,2020,MD,Anesthesiology
11,0.24111889996515057,24,2020,MD,Anesthesiology
0,0.4377084757299232,13,2020,MD,Cardiology
1,0.4402535100947662,14,2020,MD,Cardiology
2,0.3625578566849814,15,2020,MD,Cardiology
3,0.5289685846781154,16,2020,MD,Cardiology
4,0.36129036726104224,17,2020,MD,Cardiology
5,0.42207814959704126,18,2020,MD,Cardiology
6,0.23549659981744708,19,2020,MD,Cardiology
7,0.418326166674285,20,2020,MD,Cardiology
8,0.331059170458774,21,2020,MD,Cardiology
9,0.4351175719480631,22,2020,MD,Cardiology
10,0.43230470543713717,23,2020,MD,Cardiology
11,0.44593889631757155,24,2020,MD,Cardiology
0,0.43361897028701435,25,2021,MD,All
1,0.4240315457087608,26,2021,MD,All
2,0.4311543320435822,27,2021,MD,All
3,0.4388602432771641,28,2021,MD,All
4,0.43641533543116084,29,2021,MD,All
5,0.43503613788591977,30,2021,MD,All
6,0.4271101131450217,31,2021,MD,All
7,0.4058398725792878,32,2021,MD,All
8,0.3999913041852682,33,2021,MD,All
9,0.4218974518116033,34,2021,MD,All
10,0.42331508559098263,35,2021,MD,All
11,0.4206493255472311,36,2021,MD,All
0,0.2270423274685609,25,2021,MD,Emergency Medicine
1,0.19306283012348435,26,2021,MD,Emergency Medicine
2,0.19682542154060956,27,2021,MD,Emergency Medicine
3,0.2733948038343065,28,2021,MD,Emergency Medicine
4,0.15561248814102124,29,2021,MD,Emergency Medicine
5,0.2275181555253567,30,2021,MD,Emergency Medicine
6,0.1567012727946362,31,2021,MD,Emergency Medicine
7,0.15709083832303627,32,2021,MD,Emergency Medicine
8,0.2868263505605283,33,2021,MD,Emergency Medicine
9,0.19232238579494432,34,2021,MD,Emergency Medicine
10,0.3202157157354495,35,2021,MD,Emergency Medicine
11,0.2159603756111812,36,2021,MD,Emergency Medicine
0,0.30561210878535383,25,2021,MD,Anesthesiology
1,0.4298716260563109,26,2021,MD,Anesthesiology
2,0.33296002296270555,27,2021,MD,Anesthesiology
3,0.29766664614813565,28,2021,MD,Anesthesiology
4,0.3973761095360989,29,2021,MD,Anesthesiology
5,0.22023445557038746,30,2021,MD,Anesthesiology
6,0.3764411310879774,31,2021,MD,Anesthesiology
7,0.39294294632592264,32,2021,MD,Anesthesiology
8,0.30301410512469396,33,2021,MD,Anesthesiology
9,0.1867950841099697,34,2021,MD,Anesthesiology
10,0.05379627291979949,35,2021,MD,Anesthesiology
11,0.16143685223278048,36,2021,MD,Anesthesiology
0,0.5478373855596376,25,2021,MD,Cardiology
1,0.29613171503557856,26,2021,MD,Cardiology
2,0.3890658517860479,27,2021,MD,Cardiology
3,0.5160570829453035,28,2021,MD,Cardiology
4,0.5138745822539863,29,2021,MD,Cardiology
5,0.45338429604836206,30,2021,MD,Cardiology
6,0.49188186036425985,31,2021,MD,Cardiology
7,0.28042820737692775,32,2021,MD,Cardiology
8,0.2573468770785562,33,2021,MD,Cardiology
9,0.42592574636379266,34,2021,MD,Cardiology
10,0.2221228682326657,35,2021,MD,Cardiology
11,0.2518973564564466,36,2021,MD,Cardiology
0,0.4281767264020758,37,2022,MD,All
1,0.4362142207714732,38,2022,MD,All
2,0.42683135412045614,39,2022,MD,All
3,0.4329957114236841,40,2022,MD,All
4,0.4413158835783052,41,2022,MD,All
5,0.45651804153994113,42,2022,MD,All
6,0.4612749404802994,43,2022,MD,All
7,0.4418172680438879,44,2022,MD,All
8,0.4360083070127152,45,2022,MD,All
9,0.44252503891093675,46,2022,MD,All
10,0.4310626618672482,47,2022,MD,All
11,0.4299003216119215,48,2022,MD,All
0,0.20691559731106612,37,2022,MD,Emergency Medicine
1,0.22849681200057037,38,2022,MD,Emergency Medicine
2,0.3707962240688051,39,2022,MD,Emergency Medicine
3,0.44615568360194646,40,2022,MD,Emergency Medicine
4,0.25201897816720154,41,2022,MD,Emergency Medicine
5,0.20765911066442855,42,2022,MD,Emergency Medicine
6,0.2056299044670955,43,2022,MD,Emergency Medicine
7,0.17741605388218873,44,2022,MD,Emergency Medicine
8,0.33196187989294423,45,2022,MD,Emergency Medicine
9,0.3762853795192288,46,2022,MD,Emergency Medicine
10,0.3504399798834754,47,2022,MD,Emergency Medicine
11,0.4526214418225276,48,2022,MD,Emergency Medicine
0,0.1994924071951919,37,2022,MD,Anesthesiology
1,0.13646882156897033,38,2022,MD,Anesthesiology
2,0.23165300075235884,39,2022,MD,Anesthesiology
3,0.10174596219516097,40,2022,MD,Anesthesiology
4,0.3521390410000842,41,2022,MD,Anesthesiology
5,0.34617273235738466,42,2022,MD,Anesthesiology
6,0.499015089486318,43,2022,MD,Anesthesiology
7,0.2193313103465322,44,2022,MD,Anesthesiology
8,0.19602928528239139,45,2022,MD,Anesthesiology
9,0.46548043367096326,46,2022,MD,Anesthesiology
10,0.30932518550254184,47,2022,MD,Anesthesiology
11,0.15164996062734493,48,2022,MD,Anesthesiology
0,0.35010428719728737,37,2022,MD,Cardiology
1,0.17581113407382198,38,2022,MD,Cardiology
2,0.39036453353632283,39,2022,MD,Cardiology
3,0.2618974749034463,40,2022,MD,Cardiology
4,0.4052779381246867,41,2022,MD,Cardiology
5,0.3812706770393005,42,2022,MD,Cardiology
6,0.5225172223059711,43,2022,MD,Cardiology
7,0.45098598926307976,44,2022,MD,Cardiology
8,0.3375325032468349,45,2022,MD,Cardiology
9,0.3813370791632902,46,2022,MD,Cardiology
10,0.41457098757500077,47,2022,MD,Cardiology
11,0.3586995256024106,48,2022,MD,Cardiology
0,0.2567796399695841,-23,2017,ME,All
1,0.23940480234313266,-22,2017,ME,All
2,0.26343065583435354,-21,2017,ME,All
3,0.2430290415640638,-20,2017,ME,All
4,0.2410420361377228,-19,2017,ME,All
5,0.2429457951594669,-18,2017,ME,All
6,0.23124846451185221,-17,2017,ME,All
7,0.23368940440118613,-16,2017,ME,All
8,0.2482856654248069,-15,2017,ME,All
9,0.2435821123263009,-14,2017,ME,All
10,0.2574465460870293,-13,2017,ME,All
11,0.2340084495349679,-12,2017,ME,All
0,0.37517579983560956,-23,2017,ME,Emergency Medicine
1,0.36858214936662115,-22,2017,ME,Emergency Medicine
2,0.4335172913518124,-21,2017,ME,Emergency Medicine
3,0.4401284219158019,-20,2017,ME,Emergency Medicine
4,0.4532138533416816,-19,2017,ME,Emergency Medicine
5,0.3709629378932724,-18,2017,ME,Emergency Medicine
6,0.3177588374189384,-17,2017,ME,Emergency Medicine
7,0.3489729906577663,-16,2017,ME,Emergency Medicine
8,0.2964876895715113,-15,2017,ME,Emergency Medicine
9,0.2833183355988902,-14,2017,ME,Emergency Medicine
10,0.30549715074696704,-13,2017,ME,Emergency Medicine
11,0.24410754737557783,-12,2017,ME,Emergency Medicine
0,0.456184229933431,-23,2017,ME,Anesthesiology
1,0.2064485365428208,-22,2017,ME,Anesthesiology
2,0.5519341028552539,-21,2017,ME,Anesthesiology
3,0.4893578610766711,-20,2017,ME,Anesthesiology
4,0.3724277506590208,-19,2017,ME,Anesthesiology
5,0.37856181828504964,-18,2017,ME,Anesthesiology
6,0.46084856581135425,-17,2017,ME,Anesthesiology
7,0.42821256785432626,-16,2017,ME,Anesthesiology
8,0.39996814441158324,-15,2017,ME,Anesthesiology
9,0.36148445565347154,-14,2017,ME,Anesthesiology
10,0.4318255457951228,-13,2017,ME,Anesthesiology
11,0.35217334116733323,-12,2017,ME,Anesthesiology
0,0.3430606369086937,-23,2017,ME,Cardiology
1,0.4687552802306554,-22,2017,ME,Cardiology
2,0.3214403356757488,-21,2017,ME,Cardiology
3,0.5414740442006725,-20,2017,ME,Cardiology
4,0.33232706218259,-19,2017,ME,Cardiology
5,0.43369892750549544,-18,2017,ME,Cardiology
6,0.5570908782512387,-17,2017,ME,Cardiology
7,0.4306099685749436,-16,2017,ME,Cardiology
8,0.3649056569291773,-15,2017,ME,Cardiology
9,0.4886873680285295,-14,2017,ME,Cardiology
10,0.4905600215967083,-13,2017,ME,Cardiology
11,0.38449905386480565,-12,2017,ME,Cardiology
0,0.24493794809099922,-11,2018,ME,All
1,0.2513796803488848,-10,2018,ME,All
2,0.22778060937675204,-9,2018,ME,All
3,0.22989540928231877,-8,2018,ME,All
4,0.22109374382776026,-7,2018,ME,All
5,0.24057025601005533,-6,2018,ME,All
6,0.24126616812482804,-5,2018,ME,All
7,0.2397964513110593,-4,2018,ME,All
8,0.22634608614844143,-3,2018,ME,All
9,0.2526660525292914,-2,2018,ME,All
10,0.23824048196421943,-1,2018,ME,All
11,0.22416444770016342,0,2018,ME,All
0,0.39309346296300807,-11,2018,ME,Emergency Medicine
1,0.3174682985987385,-10,2018,ME,Emergency Medicine
2,0.2802340203685605,-9,2018,ME,Emergency Medicine
3,0.27585719183088986,-8,2018,ME,Emergency Medicine
4,0.2755380487748762,-7,2018,ME,Emergency Medicine
5,0.312338880879762,-6,2018,ME,Emergency Medicine
6,0.35787151539846584,-5,2018,ME,Emergency Medicine
7,0.420357698460728,-4,2018,ME,Emergency Medicine
8,0.29976156161144185,-3,2018,ME,Emergency Medicine
9,0.28359209573437716,-2,2018,ME,Emergency Medicine
10,0.31543547755710444,-1,2018,ME,Emergency Medicine
11,0.2753913791759348,0,2018,ME,Emergency Medicine
0,0.477805422534476,-11,2018,ME,Anesthesiology
1,0.518644266962164,-10,2018,ME,Anesthesiology
2,0.3892193971050746,-9,2018,ME,Anesthesiology
3,0.3369009193807716,-8,2018,ME,Anesthesiology
4,0.39614933863565904,-7,2018,ME,Anesthesiology
5,0.27774941148264964,-6,2018,ME,Anesthesiology
6,0.261058095278377,-5,2018,ME,Anesthesiology
7,0.4670688037374938,-4,2018,ME,Anesthesiology
8,0.4112322548983677,-3,2018,ME,Anesthesiology
9,0.46421187722478785,-2,2018,ME,Anesthesiology
10,0.21282331842286628,-1,2018,ME,Anesthesiology
11,0.3779823210675418,0,2018,ME,Anesthesiology
0,0.2972617501585434,-11,2018,ME,Cardiology
1,0.4157372645676365,-10,2018,ME,Cardiology
2,0.5260489006721867,-9,2018,ME,Cardiology
3,0.2816526013934666,-8,2018,ME,Cardiology
4,0.3779556324506974,-7,2018,ME,Cardiology
5,0.38301024714584575,-6,2018,ME,Cardiology
6,0.18311480385010737,-5,2018,ME,Cardiology
7,0.4624292235534049,-4,2018,ME,Cardiology
8,0.3735974364196133,-3,2018,ME,Cardiology
9,0.5647729595064377,-2,2018,ME,Cardiology
10,0.4234356049551924,-1,2018,ME,Cardiology
11,0.5204687791809945,0,2018,ME,Cardiology
0,0.22771065508387545,1,2019,ME,All
1,0.22771933384765952,2,2019,ME,All
2,0.23172838080532765,3,2019,ME,All
3,0.22552696568272612,4,2019,ME,All
4,0.2165659699429402,5,2019,ME,All
5,0.2215381513095832,6,2019,ME,All
6,0.23459639462884352,7,2019,ME,All
7,0.22420450830918737,8,2019,ME,All
8,0.22432199055515123,9,2019,ME,All
9,0.23299052316895508,10,2019,ME,All
10,0.241893848865245,11,2019,ME,All
11,0.23380366110784423,12,2019,ME,All
0,0.2497679516523419,1,2019,ME,Emergency Medicine
1,0.2589942609841882,2,2019,ME,Emergency Medicine
2,0.21372934183419245,3,2019,ME,Emergency Medicine
3,0.2894500824374687,4,2019,ME,Emergency Medicine
4,0.2890373629294366,5,2019,ME,Emergency Medicine
5,0.3167267218976505,6,2019,ME,Emergency Medicine
6,0.36196404302327245,7,2019,ME,Emergency Medicine
7,0.3804699962166299,8,2019,ME,Emergency Medicine
8,0.310446470182554,9,2019,ME,Emergency Medicine
9,0.31305662986780125,10,2019,ME,Emergency Medicine
10,0.33833290612907474,11,2019,ME,Emergency Medicine
11,0.2807226806149715,12,2019,ME,Emergency Medicine
0,0.39978839408260813,1,2019,ME,Anesthesiology
1,0.4034298687585316,2,2019,ME,Anesthesiology
2,0.507787079661355,3,2019,ME,Anesthesiology
3,0.38569841442028285,4,2019,ME,Anesthesiology
4,0.46030488914169365,5,2019,ME,Anesthesiology
5,0.3520439822281104,6,2019,ME,Anesthesiology
6,0.5694333263754381,7,2019,ME,Anesthesiology
7,0.4316841978748014,8,2019,ME,Anesthesiology
8,0.4915992290976313,9,2019,ME,Anesthesiology
9,0.2886985157145139,10,2019,ME,Anesthesiology
10,0.2879222612611241,11,2019,ME,Anesthesiology
11,0.3726903020271082,12,2019,ME,Anesthesiology
0,0.5615936660827253,1,2019,ME,Cardiology
1,0.5697729083233768,2,2019,ME,Cardiology
2,0.5269934718228212,3,2019,ME,Cardiology
3,0.5878950904436652,4,2019,ME,Cardiology
4,0.23321685357849353,5,2019,ME,Cardiology
5,0.5082505724784321,6,2019,ME,Cardiology
6,0.29922974988088047,7,2019,ME,Cardiology
7,0.38202958398219566,8,2019,ME,Cardiology
8,0.4105976812608676,9,2019,ME,Cardiology
9,0.559836035229107,10,2019,ME,Cardiology
10,0.13429737256401464,11,2019,ME,Cardiology
11,0.3462970303376798,12,2019,ME,Cardiology
0,0.2310510042045637,13,2020,ME,All
1,0.24401685450907307,14,2020,ME,All
2,0.2538186231842541,15,2020,ME,All
3,0.28071297615782775,16,2020,ME,All
4,0.26917408360212847,17,2020,ME,All
5,0.2501246906048312,18,2020,ME,All
6,0.24123449777368267,19,2020,ME,All
7,0.2029822769781422,20,2020,ME,All
8,0.23124484470604978,21,2020,ME,All
9,0.22601849308164512,22,2020,ME,All
10,0.24721535428051356,23,2020,ME,All
11,0.25056373516806196,24,2020,ME,All
0,0.31184360244780995,13,2020,ME,Emergency Medicine
1,0.33238222641931536,14,2020,ME,Emergency Medicine
2,0.3283765740987792,15,2020,ME,Emergency Medicine
3,0.4037530264967576,16,2020,ME,Emergency Medicine
4,0.37264554609422884,17,2020,ME,Emergency Medicine
5,0.387321539255465,18,2020,ME,Emergency Medicine
6,0.40849432457339496,19,2020,ME,Emergency Medicine
7,0.33007099159916586,20,2020,ME,Emergency Medicine
8,0.32445839828443923,21,2020,ME,Emergency Medicine
9,0.28874380547968603,22,2020,ME,Emergency Medicine
10,0.35457664305012293,23,2020,ME,Emergency Medicine
11,0.31781473269232907,24,2020,ME,Emergency Medicine
0,0.4427610023011095,13,2020,ME,Anesthesiology
1,0.5332330016008953,14,2020,ME,Anesthesiology
2,0.40493201628550224,15,2020,ME,Anesthesiology
3,0.37249155176316884,16,2020,ME,Anesthesiology
4,0.5048428613651381,17,2020,ME,Anesthesiology
5,0.44157171910197235,18,2020,ME,Anesthesiology
6,0.3856025395152104,19,2020,ME,Anesthesiology
